university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0
中山醫學大學,醫學檢驗暨生物技術學系,110,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,66.9875
中山醫學大學,醫學社會暨社會工作學系,110,2,2,NULL,NULL,NULL,NULL,NULL,1,NULL,2,51.9143
中山醫學大學,醫學系,110,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,82.65
中山醫學大學,醫學資訊學系,110,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.46
中山醫學大學,醫療產業科技管理學系,110,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,NULL,50.956
中華大學,企業管理學系企業管理組,110,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,2,34.4857
中華大學,企業管理學系智慧運輸與物流組,110,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,34.5357
中華大學,光電與材料工程學系(人工智慧應用組),110,2,NULL,NULL,NULL,NULL,NULL,NULL,1.75,2,NULL,40.4139
中華大學,光電與材料工程學系(材料應用組),110,2,1,NULL,NULL,2,2,NULL,NULL,NULL,NULL,28.3571
中華大學,光電與材料工程學系(生醫光電組),110,2,1.75,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,22.7043
中華大學,土木工程學系,110,2,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,17.5429
中華大學,工業管理學系(乙組),110,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,24.087
中華大學,工業管理學系(甲組),110,2,2,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.4435
中華大學,建築與都市計畫學系(第一類組),110,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,35.46
中華大學,建築與都市計畫學系(第二類組),110,2,1,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,23.3
中華大學,應用日語學系,110,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,1,34.5714
中華大學,景觀建築學系景觀設計組,110,2,NULL,NULL,NULL,NULL,NULL,NULL,1.75,2,NULL,39.1009
中華大學,景觀建築學系產品設計組,110,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.75,2,33.4435
中華大學,機械工程學系智慧機械組,110,2,1,1,NULL,2,NULL,NULL,NULL,NULL,NULL,19.9667
中華大學,機械工程學系智慧自動化組,110,2,1,1,NULL,2,NULL,NULL,NULL,NULL,NULL,18.4333
中華大學,機械工程學系航空技術組,110,2,1,1,NULL,2,NULL,NULL,NULL,NULL,NULL,20.4917
中華大學,行政管理學系,110,2,1,NULL,NULL,NULL,NULL,NULL,2,NULL,2,33.6143
中華大學,觀光與會展活動學系旅遊與休閒管理組,110,2,1,NULL,NULL,NULL,NULL,NULL,2,2,1,31.4
中華大學,觀光與會展活動學系會展與活動管理組,110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,27.7
中華大學,財務管理學系會計資訊與稅務組,110,2,1,NULL,1,NULL,NULL,NULL,2,2,NULL,38.7125
中華大學,財務管理學系財務金融管理組,110,2,1,NULL,1,NULL,NULL,NULL,2,2,NULL,30.875
中華大學,財務管理學系金融資訊管理組,110,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,2,39.8
中華大學,資訊工程學系人工智慧組,110,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,42.12
中華大學,資訊工程學系智慧軟體設計組,110,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,32
中華大學,資訊工程學系資訊工程組,110,2,1,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,39.35
中華大學,資訊工程學系資訊應用組,110,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,58.8
中華大學,資訊管理學系(巨量資料應用組),110,2,2,NULL,NULL,NULL,NULL,NULL,1.75,NULL,NULL,32.2835
中華大學,資訊管理學系(手機軟體設計組),110,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.75,34.7826
中華大學,資訊管理學系(資訊管理應用組),110,2,NULL,NULL,NULL,NULL,NULL,NULL,1.75,2,NULL,38.1739
中華大學,資訊管理學系(資訊系統設計與智慧製造
組),110,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1.75,46.9273
中華大學,電機工程學系,110,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,17.0375
中華大學,餐旅管理學系,110,2,1,NULL,NULL,NULL,NULL,NULL,2,2,1,34.3375
亞洲大學,休閒與遊憩管理學系(旅遊事業管理組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,40.82
亞洲大學,休閒與遊憩管理學系(餐旅事業管理組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,41.84
亞洲大學,健康產業管理學系(健康產業管理組),110,2,1,NULL,1,NULL,NULL,NULL,NULL,2,NULL,39.5667
亞洲大學,健康產業管理學系(醫療機構管理組),110,2,1,NULL,1,NULL,NULL,NULL,2,NULL,NULL,39.5833
亞洲大學,創意商品設計學系(創意商品組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,41.21
亞洲大學,創意商品設計學系(創意產品組),110,2,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,45.32
亞洲大學,外國語文學系(語文專業組),110,2,2,NULL,NULL,NULL,NULL,NULL,1.5,NULL,NULL,37.0455
亞洲大學,外國語文學系(語文應用組),110,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,34.28
亞洲大學,室內設計學系(住宅空間組),110,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,42.3511
亞洲大學,室內設計學系(商業空間組),110,NULL,1.5,NULL,2,NULL,NULL,NULL,NULL,1,NULL,35.0178
亞洲大學,室內設計學系(智慧空間組),110,NULL,1.5,NULL,2,NULL,NULL,NULL,1,NULL,NULL,42.3067
亞洲大學,幼兒教育學系(師資培育學系),110,2,1,NULL,NULL,NULL,NULL,NULL,1,NULL,2,46.925
亞洲大學,心理學系(工商與社會心理組),110,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,45.5
亞洲大學,心理學系(心理師研修組),110,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.7
亞洲大學,心理學系(諮商與臨床心理組),110,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,52.98
亞洲大學,數位媒體設計學系(數位動畫設計組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,46.686
亞洲大學,數位媒體設計學系(數位遊戲設計組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,41.76
亞洲大學,時尚設計學系(時尚服裝設計組),110,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,53.32
亞洲大學,時尚設計學系(服飾創意設計組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,39.82
亞洲大學,會計與資訊學系(智慧會計組),110,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,43.4875
亞洲大學,會計與資訊學系(會計稅務組),110,2,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,57.75
亞洲大學,物理治療學系,110,2,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,66.42
亞洲大學,生物資訊與醫學工程學系(生醫資訊組),110,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,53.36
亞洲大學,生物資訊與醫學工程學系(醫學工程組),110,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,51.12
亞洲大學,社會工作學系(社工心理雙專業組),110,2,1,NULL,1,NULL,NULL,NULL,1,NULL,NULL,45.47
亞洲大學,社會工作學系(醫務社工與長期照顧雙專
